season,stem,sar_path,opt_path,quality_pass,reject_reasons,opt_edge_mean,opt_gray_std,opt_water_ratio,sar_edge_mean,sar_gray_std,sar_resolved_path,opt_resolved_path
winter,ROIs2017_winter_34_p259,E:\Data\winter\s1_34\ROIs2017_winter_s1_34_p259.png,E:\Data\winter\s2_34\ROIs2017_winter_s2_34_p259.png,True,,46.99855,55.184935,0.0,42.889053,44.345035,E:\Data\winter\s1_34\ROIs2017_winter_s1_34_p259.png,E:\Data\winter\s2_34\ROIs2017_winter_s2_34_p259.png
fall,ROIs1970_fall_72_p329,E:\Data\fall\s1_72\ROIs1970_fall_s1_72_p329.png,E:\Data\fall\s2_72\ROIs1970_fall_s2_72_p329.png,True,,20.377518,22.20597,0.297743,31.934357,22.722394,E:\Data\fall\s1_72\ROIs1970_fall_s1_72_p329.png,E:\Data\fall\s2_72\ROIs1970_fall_s2_72_p329.png
summer,ROIs1868_summer_119_p793,E:\Data\summer\s1_119\ROIs1868_summer_s1_119_p793.png,E:\Data\summer\s2_119\ROIs1868_summer_s2_119_p793.png,True,,29.241592,62.512843,0.052083,54.00592,57.256212,E:\Data\summer\s1_119\ROIs1868_summer_s1_119_p793.png,E:\Data\summer\s2_119\ROIs1868_summer_s2_119_p793.png
winter,ROIs2017_winter_51_p762,E:\Data\winter\s1_51\ROIs2017_winter_s1_51_p762.png,E:\Data\winter\s2_51\ROIs2017_winter_s2_51_p762.png,True,,25.168549,39.768644,0.009983,30.904083,30.803487,E:\Data\winter\s1_51\ROIs2017_winter_s1_51_p762.png,E:\Data\winter\s2_51\ROIs2017_winter_s2_51_p762.png
summer,ROIs1868_summer_95_p108,E:\Data\summer\s1_95\ROIs1868_summer_s1_95_p108.png,E:\Data\summer\s2_95\ROIs1868_summer_s2_95_p108.png,True,,27.983551,47.557557,0.129774,21.963882,16.386493,E:\Data\summer\s1_95\ROIs1868_summer_s1_95_p108.png,E:\Data\summer\s2_95\ROIs1868_summer_s2_95_p108.png
summer,ROIs1868_summer_102_p1259,E:\Data\summer\s1_102\ROIs1868_summer_s1_102_p1259.png,E:\Data\summer\s2_102\ROIs1868_summer_s2_102_p1259.png,True,,30.549652,70.470282,0.06467,50.788544,56.993929,E:\Data\summer\s1_102\ROIs1868_summer_s1_102_p1259.png,E:\Data\summer\s2_102\ROIs1868_summer_s2_102_p1259.png
fall,ROIs1970_fall_143_p817,E:\Data\fall\s1_143\ROIs1970_fall_s1_143_p817.png,E:\Data\fall\s2_143\ROIs1970_fall_s2_143_p817.png,True,,16.125122,27.954825,0.000868,37.572083,30.50844,E:\Data\fall\s1_143\ROIs1970_fall_s1_143_p817.png,E:\Data\fall\s2_143\ROIs1970_fall_s2_143_p817.png
fall,ROIs1970_fall_143_p1235,E:\Data\fall\s1_143\ROIs1970_fall_s1_143_p1235.png,E:\Data\fall\s2_143\ROIs1970_fall_s2_143_p1235.png,True,,16.903473,28.184935,0.000434,38.218048,33.454362,E:\Data\fall\s1_143\ROIs1970_fall_s1_143_p1235.png,E:\Data\fall\s2_143\ROIs1970_fall_s2_143_p1235.png
winter,ROIs2017_winter_107_p274,E:\Data\winter\s1_107\ROIs2017_winter_s1_107_p274.png,E:\Data\winter\s2_107\ROIs2017_winter_s2_107_p274.png,True,,21.124237,22.719501,0.0,64.113831,44.140992,E:\Data\winter\s1_107\ROIs2017_winter_s1_107_p274.png,E:\Data\winter\s2_107\ROIs2017_winter_s2_107_p274.png
spring,ROIs1158_spring_18_p972,E:\Data\spring\s1_18\ROIs1158_spring_s1_18_p972.png,E:\Data\spring\s2_18\ROIs1158_spring_s2_18_p972.png,True,,31.584488,54.469278,0.006076,44.040085,42.106623,E:\Data\spring\s1_18\ROIs1158_spring_s1_18_p972.png,E:\Data\spring\s2_18\ROIs1158_spring_s2_18_p972.png
spring,ROIs1158_spring_47_p729,E:\Data\spring\s1_47\ROIs1158_spring_s1_47_p729.png,E:\Data\spring\s2_47\ROIs1158_spring_s2_47_p729.png,True,,19.215775,63.416468,0.0,42.47699,44.580787,E:\Data\spring\s1_47\ROIs1158_spring_s1_47_p729.png,E:\Data\spring\s2_47\ROIs1158_spring_s2_47_p729.png
summer,ROIs1868_summer_136_p635,E:\Data\summer\s1_136\ROIs1868_summer_s1_136_p635.png,E:\Data\summer\s2_136\ROIs1868_summer_s2_136_p635.png,True,,24.204361,45.10973,0.069878,45.47876,48.854345,E:\Data\summer\s1_136\ROIs1868_summer_s1_136_p635.png,E:\Data\summer\s2_136\ROIs1868_summer_s2_136_p635.png
fall,ROIs1970_fall_46_p247,E:\Data\fall\s1_46\ROIs1970_fall_s1_46_p247.png,E:\Data\fall\s2_46\ROIs1970_fall_s2_46_p247.png,True,,26.475388,30.384411,0.0,42.886948,35.387612,E:\Data\fall\s1_46\ROIs1970_fall_s1_46_p247.png,E:\Data\fall\s2_46\ROIs1970_fall_s2_46_p247.png
winter,winter_img_temperate_p3699,E:\Data\winter\s1_171\winter_img_temperate_p3699.png,E:\Data\winter\s2_171\winter_img_temperate_p3699.png,True,,18.403229,23.656847,0.009549,28.264297,30.32533,E:\Data\winter\s1_171\winter_img_temperate_p3699.png,E:\Data\winter\s2_171\winter_img_temperate_p3699.png
summer,ROIs1868_summer_121_p490,E:\Data\summer\s1_121\ROIs1868_summer_s1_121_p490.png,E:\Data\summer\s2_121\ROIs1868_summer_s2_121_p490.png,True,,46.224503,45.781713,0.017795,67.6642,51.292916,E:\Data\summer\s1_121\ROIs1868_summer_s1_121_p490.png,E:\Data\summer\s2_121\ROIs1868_summer_s2_121_p490.png
fall,ROIs1970_fall_11_p149,E:\Data\fall\s1_11\ROIs1970_fall_s1_11_p149.png,E:\Data\fall\s2_11\ROIs1970_fall_s2_11_p149.png,True,,36.479477,36.416253,0.013455,51.073181,45.971004,E:\Data\fall\s1_11\ROIs1970_fall_s1_11_p149.png,E:\Data\fall\s2_11\ROIs1970_fall_s2_11_p149.png
summer,ROIs1868_summer_18_p209,E:\Data\summer\s1_18\ROIs1868_summer_s1_18_p209.png,E:\Data\summer\s2_18\ROIs1868_summer_s2_18_p209.png,True,,39.847198,49.821762,0.027344,25.744781,29.877965,E:\Data\summer\s1_18\ROIs1868_summer_s1_18_p209.png,E:\Data\summer\s2_18\ROIs1868_summer_s2_18_p209.png
spring,ROIs1158_spring_63_p140,E:\Data\spring\s1_63\ROIs1158_spring_s1_63_p140.png,E:\Data\spring\s2_63\ROIs1158_spring_s2_63_p140.png,True,,41.635498,63.468222,0.0,46.983673,41.394199,E:\Data\spring\s1_63\ROIs1158_spring_s1_63_p140.png,E:\Data\spring\s2_63\ROIs1158_spring_s2_63_p140.png
spring,ROIs1158_spring_144_p514,E:\Data\spring\s1_144\ROIs1158_spring_s1_144_p514.png,E:\Data\spring\s2_144\ROIs1158_spring_s2_144_p514.png,True,,25.64212,33.792931,0.0,55.114243,42.131734,E:\Data\spring\s1_144\ROIs1158_spring_s1_144_p514.png,E:\Data\spring\s2_144\ROIs1158_spring_s2_144_p514.png
winter,ROIs2017_winter_47_p313,E:\Data\winter\s1_47\ROIs2017_winter_s1_47_p313.png,E:\Data\winter\s2_47\ROIs2017_winter_s2_47_p313.png,True,,56.090149,74.001924,0.051215,60.076004,68.412458,E:\Data\winter\s1_47\ROIs2017_winter_s1_47_p313.png,E:\Data\winter\s2_47\ROIs2017_winter_s2_47_p313.png
fall,ROIs1970_fall_143_p210,E:\Data\fall\s1_143\ROIs1970_fall_s1_143_p210.png,E:\Data\fall\s2_143\ROIs1970_fall_s2_143_p210.png,True,,39.674545,35.614374,0.116319,41.573776,38.068809,E:\Data\fall\s1_143\ROIs1970_fall_s1_143_p210.png,E:\Data\fall\s2_143\ROIs1970_fall_s2_143_p210.png
fall,ROIs1970_fall_14_p183,E:\Data\fall\s1_14\ROIs1970_fall_s1_14_p183.png,E:\Data\fall\s2_14\ROIs1970_fall_s2_14_p183.png,True,,22.54332,37.949287,0.002604,48.411148,41.553206,E:\Data\fall\s1_14\ROIs1970_fall_s1_14_p183.png,E:\Data\fall\s2_14\ROIs1970_fall_s2_14_p183.png
summer,ROIs1868_summer_80_p35,E:\Data\summer\s1_80\ROIs1868_summer_s1_80_p35.png,E:\Data\summer\s2_80\ROIs1868_summer_s2_80_p35.png,True,,17.135941,28.470552,0.081597,42.697281,59.045927,E:\Data\summer\s1_80\ROIs1868_summer_s1_80_p35.png,E:\Data\summer\s2_80\ROIs1868_summer_s2_80_p35.png
summer,ROIs1868_summer_61_p810,E:\Data\summer\s1_61\ROIs1868_summer_s1_61_p810.png,E:\Data\summer\s2_61\ROIs1868_summer_s2_61_p810.png,True,,14.408295,27.269957,0.0,71.375702,48.789274,E:\Data\summer\s1_61\ROIs1868_summer_s1_61_p810.png,E:\Data\summer\s2_61\ROIs1868_summer_s2_61_p810.png
winter,ROIs2017_winter_117_p334,E:\Data\winter\s1_117\ROIs2017_winter_s1_117_p334.png,E:\Data\winter\s2_117\ROIs2017_winter_s2_117_p334.png,True,,24.276962,50.356412,0.086806,36.192947,40.876475,E:\Data\winter\s1_117\ROIs2017_winter_s1_117_p334.png,E:\Data\winter\s2_117\ROIs2017_winter_s2_117_p334.png
fall,ROIs1970_fall_108_p1009,E:\Data\fall\s1_108\ROIs1970_fall_s1_108_p1009.png,E:\Data\fall\s2_108\ROIs1970_fall_s2_108_p1009.png,True,,25.518326,39.908895,0.008681,41.159515,28.767346,E:\Data\fall\s1_108\ROIs1970_fall_s1_108_p1009.png,E:\Data\fall\s2_108\ROIs1970_fall_s2_108_p1009.png
winter,ROIs2017_winter_34_p814,E:\Data\winter\s1_34\ROIs2017_winter_s1_34_p814.png,E:\Data\winter\s2_34\ROIs2017_winter_s2_34_p814.png,True,,19.61412,30.951119,0.0,35.661026,23.049549,E:\Data\winter\s1_34\ROIs2017_winter_s1_34_p814.png,E:\Data\winter\s2_34\ROIs2017_winter_s2_34_p814.png
spring,ROIs1158_spring_148_p659,E:\Data\spring\s1_148\ROIs1158_spring_s1_148_p659.png,E:\Data\spring\s2_148\ROIs1158_spring_s2_148_p659.png,True,,43.133423,37.16835,0.0,26.126007,19.057522,E:\Data\spring\s1_148\ROIs1158_spring_s1_148_p659.png,E:\Data\spring\s2_148\ROIs1158_spring_s2_148_p659.png
fall,ROIs1970_fall_130_p679,E:\Data\fall\s1_130\ROIs1970_fall_s1_130_p679.png,E:\Data\fall\s2_130\ROIs1970_fall_s2_130_p679.png,True,,48.484238,28.283308,0.155382,68.979752,45.584545,E:\Data\fall\s1_130\ROIs1970_fall_s1_130_p679.png,E:\Data\fall\s2_130\ROIs1970_fall_s2_130_p679.png
fall,ROIs1970_fall_36_p367,E:\Data\fall\s1_36\ROIs1970_fall_s1_36_p367.png,E:\Data\fall\s2_36\ROIs1970_fall_s2_36_p367.png,True,,40.500061,37.676894,0.0,36.689621,30.179999,E:\Data\fall\s1_36\ROIs1970_fall_s1_36_p367.png,E:\Data\fall\s2_36\ROIs1970_fall_s2_36_p367.png
fall,ROIs1970_fall_106_p335,E:\Data\fall\s1_106\ROIs1970_fall_s1_106_p335.png,E:\Data\fall\s2_106\ROIs1970_fall_s2_106_p335.png,True,,17.22644,18.296776,0.001302,57.102814,38.106982,E:\Data\fall\s1_106\ROIs1970_fall_s1_106_p335.png,E:\Data\fall\s2_106\ROIs1970_fall_s2_106_p335.png
summer,ROIs1868_summer_92_p618,E:\Data\summer\s1_92\ROIs1868_summer_s1_92_p618.png,E:\Data\summer\s2_92\ROIs1868_summer_s2_92_p618.png,True,,48.976288,45.342996,0.0,60.985992,46.618718,E:\Data\summer\s1_92\ROIs1868_summer_s1_92_p618.png,E:\Data\summer\s2_92\ROIs1868_summer_s2_92_p618.png
summer,ROIs1868_summer_24_p1088,E:\Data\summer\s1_24\ROIs1868_summer_s1_24_p1088.png,E:\Data\summer\s2_24\ROIs1868_summer_s2_24_p1088.png,True,,22.465546,30.978095,0.0,24.955673,21.874385,E:\Data\summer\s1_24\ROIs1868_summer_s1_24_p1088.png,E:\Data\summer\s2_24\ROIs1868_summer_s2_24_p1088.png
summer,ROIs1868_summer_121_p665,E:\Data\summer\s1_121\ROIs1868_summer_s1_121_p665.png,E:\Data\summer\s2_121\ROIs1868_summer_s2_121_p665.png,True,,37.914886,28.366073,0.095052,68.663879,49.858359,E:\Data\summer\s1_121\ROIs1868_summer_s1_121_p665.png,E:\Data\summer\s2_121\ROIs1868_summer_s2_121_p665.png
spring,ROIs1158_spring_137_p115,E:\Data\spring\s1_137\ROIs1158_spring_s1_137_p115.png,E:\Data\spring\s2_137\ROIs1158_spring_s2_137_p115.png,True,,37.860031,49.317378,0.005208,73.265884,47.547184,E:\Data\spring\s1_137\ROIs1158_spring_s1_137_p115.png,E:\Data\spring\s2_137\ROIs1158_spring_s2_137_p115.png
winter,ROIs2017_winter_85_p381,E:\Data\winter\s1_85\ROIs2017_winter_s1_85_p381.png,E:\Data\winter\s2_85\ROIs2017_winter_s2_85_p381.png,True,,30.200043,61.768507,0.013455,49.369339,54.274173,E:\Data\winter\s1_85\ROIs2017_winter_s1_85_p381.png,E:\Data\winter\s2_85\ROIs2017_winter_s2_85_p381.png
summer,ROIs1868_summer_148_p129,E:\Data\summer\s1_148\ROIs1868_summer_s1_148_p129.png,E:\Data\summer\s2_148\ROIs1868_summer_s2_148_p129.png,True,,21.787506,20.181524,0.048177,50.702728,41.934428,E:\Data\summer\s1_148\ROIs1868_summer_s1_148_p129.png,E:\Data\summer\s2_148\ROIs1868_summer_s2_148_p129.png
fall,ROIs1970_fall_102_p480,E:\Data\fall\s1_102\ROIs1970_fall_s1_102_p480.png,E:\Data\fall\s2_102\ROIs1970_fall_s2_102_p480.png,True,,31.201248,28.561626,0.0,68.178329,49.034821,E:\Data\fall\s1_102\ROIs1970_fall_s1_102_p480.png,E:\Data\fall\s2_102\ROIs1970_fall_s2_102_p480.png
winter,winter_img_temperate_p2761,E:\Data\winter\s1_171\winter_img_temperate_p2761.png,E:\Data\winter\s2_171\winter_img_temperate_p2761.png,True,,26.776642,48.306779,0.075087,18.154053,14.870138,E:\Data\winter\s1_171\winter_img_temperate_p2761.png,E:\Data\winter\s2_171\winter_img_temperate_p2761.png
summer,ROIs1868_summer_41_p874,E:\Data\summer\s1_41\ROIs1868_summer_s1_41_p874.png,E:\Data\summer\s2_41\ROIs1868_summer_s2_41_p874.png,True,,16.315323,25.964782,0.000434,32.060196,31.724439,E:\Data\summer\s1_41\ROIs1868_summer_s1_41_p874.png,E:\Data\summer\s2_41\ROIs1868_summer_s2_41_p874.png
spring,ROIs1158_spring_65_p975,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p975.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p975.png,True,,20.381104,29.752756,0.053385,47.969238,34.533829,E:\Data\spring\s1_65\ROIs1158_spring_s1_65_p975.png,E:\Data\spring\s2_65\ROIs1158_spring_s2_65_p975.png
fall,ROIs1970_fall_116_p721,E:\Data\fall\s1_116\ROIs1970_fall_s1_116_p721.png,E:\Data\fall\s2_116\ROIs1970_fall_s2_116_p721.png,True,,17.099945,45.538303,0.248698,35.233521,40.684384,E:\Data\fall\s1_116\ROIs1970_fall_s1_116_p721.png,E:\Data\fall\s2_116\ROIs1970_fall_s2_116_p721.png
summer,ROIs1868_summer_25_p784,E:\Data\summer\s1_25\ROIs1868_summer_s1_25_p784.png,E:\Data\summer\s2_25\ROIs1868_summer_s2_25_p784.png,True,,17.333023,27.486522,0.000868,38.032318,25.541649,E:\Data\summer\s1_25\ROIs1868_summer_s1_25_p784.png,E:\Data\summer\s2_25\ROIs1868_summer_s2_25_p784.png
winter,ROIs2017_winter_112_p201,E:\Data\winter\s1_112\ROIs2017_winter_s1_112_p201.png,E:\Data\winter\s2_112\ROIs2017_winter_s2_112_p201.png,True,,16.65741,35.223069,0.000434,43.620483,32.291292,E:\Data\winter\s1_112\ROIs2017_winter_s1_112_p201.png,E:\Data\winter\s2_112\ROIs2017_winter_s2_112_p201.png
fall,ROIs1970_fall_145_p591,E:\Data\fall\s1_145\ROIs1970_fall_s1_145_p591.png,E:\Data\fall\s2_145\ROIs1970_fall_s2_145_p591.png,True,,34.475327,32.436002,0.000434,43.97319,40.571483,E:\Data\fall\s1_145\ROIs1970_fall_s1_145_p591.png,E:\Data\fall\s2_145\ROIs1970_fall_s2_145_p591.png
spring,ROIs1158_spring_148_p499,E:\Data\spring\s1_148\ROIs1158_spring_s1_148_p499.png,E:\Data\spring\s2_148\ROIs1158_spring_s2_148_p499.png,True,,47.955215,32.935206,0.0,27.180618,16.216024,E:\Data\spring\s1_148\ROIs1158_spring_s1_148_p499.png,E:\Data\spring\s2_148\ROIs1158_spring_s2_148_p499.png
spring,ROIs1158_spring_40_p439,E:\Data\spring\s1_40\ROIs1158_spring_s1_40_p439.png,E:\Data\spring\s2_40\ROIs1158_spring_s2_40_p439.png,True,,27.066498,47.855997,0.0,35.754105,40.61709,E:\Data\spring\s1_40\ROIs1158_spring_s1_40_p439.png,E:\Data\spring\s2_40\ROIs1158_spring_s2_40_p439.png
winter,ROIs2017_winter_28_p433,E:\Data\winter\s1_28\ROIs2017_winter_s1_28_p433.png,E:\Data\winter\s2_28\ROIs2017_winter_s2_28_p433.png,True,,23.47023,38.797602,0.003038,44.755966,44.799209,E:\Data\winter\s1_28\ROIs2017_winter_s1_28_p433.png,E:\Data\winter\s2_28\ROIs2017_winter_s2_28_p433.png
spring,ROIs1158_spring_9_p798,E:\Data\spring\s1_9\ROIs1158_spring_s1_9_p798.png,E:\Data\spring\s2_9\ROIs1158_spring_s2_9_p798.png,True,,55.099442,46.88239,0.146701,48.750244,44.072631,E:\Data\spring\s1_9\ROIs1158_spring_s1_9_p798.png,E:\Data\spring\s2_9\ROIs1158_spring_s2_9_p798.png
spring,ROIs1158_spring_101_p769,E:\Data\spring\s1_101\ROIs1158_spring_s1_101_p769.png,E:\Data\spring\s2_101\ROIs1158_spring_s2_101_p769.png,True,,21.741272,30.048947,0.258681,62.132431,46.576282,E:\Data\spring\s1_101\ROIs1158_spring_s1_101_p769.png,E:\Data\spring\s2_101\ROIs1158_spring_s2_101_p769.png
spring,ROIs1158_spring_38_p757,E:\Data\spring\s1_38\ROIs1158_spring_s1_38_p757.png,E:\Data\spring\s2_38\ROIs1158_spring_s2_38_p757.png,True,,31.908936,46.746056,0.00434,48.251511,52.100333,E:\Data\spring\s1_38\ROIs1158_spring_s1_38_p757.png,E:\Data\spring\s2_38\ROIs1158_spring_s2_38_p757.png
winter,ROIs2017_winter_33_p703,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p703.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p703.png,True,,18.836182,87.654029,0.035156,56.561661,43.528104,E:\Data\winter\s1_33\ROIs2017_winter_s1_33_p703.png,E:\Data\winter\s2_33\ROIs2017_winter_s2_33_p703.png
fall,ROIs1970_fall_59_p252,E:\Data\fall\s1_59\ROIs1970_fall_s1_59_p252.png,E:\Data\fall\s2_59\ROIs1970_fall_s2_59_p252.png,True,,18.844482,27.391968,0.00217,44.614853,31.430074,E:\Data\fall\s1_59\ROIs1970_fall_s1_59_p252.png,E:\Data\fall\s2_59\ROIs1970_fall_s2_59_p252.png
summer,ROIs1868_summer_38_p579,E:\Data\summer\s1_38\ROIs1868_summer_s1_38_p579.png,E:\Data\summer\s2_38\ROIs1868_summer_s2_38_p579.png,True,,37.875656,42.621712,0.047309,44.732437,38.522598,E:\Data\summer\s1_38\ROIs1868_summer_s1_38_p579.png,E:\Data\summer\s2_38\ROIs1868_summer_s2_38_p579.png
summer,ROIs1868_summer_51_p404,E:\Data\summer\s1_51\ROIs1868_summer_s1_51_p404.png,E:\Data\summer\s2_51\ROIs1868_summer_s2_51_p404.png,True,,27.014877,30.731469,0.000868,42.022064,42.357646,E:\Data\summer\s1_51\ROIs1868_summer_s1_51_p404.png,E:\Data\summer\s2_51\ROIs1868_summer_s2_51_p404.png
winter,ROIs2017_winter_10_p689,E:\Data\winter\s1_10\ROIs2017_winter_s1_10_p689.png,E:\Data\winter\s2_10\ROIs2017_winter_s2_10_p689.png,True,,18.590805,37.392033,0.008247,44.354965,48.369205,E:\Data\winter\s1_10\ROIs2017_winter_s1_10_p689.png,E:\Data\winter\s2_10\ROIs2017_winter_s2_10_p689.png
fall,ROIs1970_fall_130_p854,E:\Data\fall\s1_130\ROIs1970_fall_s1_130_p854.png,E:\Data\fall\s2_130\ROIs1970_fall_s2_130_p854.png,True,,50.571228,31.795566,0.033854,70.454758,50.45721,E:\Data\fall\s1_130\ROIs1970_fall_s1_130_p854.png,E:\Data\fall\s2_130\ROIs1970_fall_s2_130_p854.png
fall,ROIs1970_fall_14_p238,E:\Data\fall\s1_14\ROIs1970_fall_s1_14_p238.png,E:\Data\fall\s2_14\ROIs1970_fall_s2_14_p238.png,True,,26.40979,45.997917,0.000434,49.625534,44.186031,E:\Data\fall\s1_14\ROIs1970_fall_s1_14_p238.png,E:\Data\fall\s2_14\ROIs1970_fall_s2_14_p238.png
fall,ROIs1970_fall_105_p498,E:\Data\fall\s1_105\ROIs1970_fall_s1_105_p498.png,E:\Data\fall\s2_105\ROIs1970_fall_s2_105_p498.png,True,,19.424683,34.594575,0.000868,39.827896,46.525419,E:\Data\fall\s1_105\ROIs1970_fall_s1_105_p498.png,E:\Data\fall\s2_105\ROIs1970_fall_s2_105_p498.png
winter,ROIs2017_winter_41_p430,E:\Data\winter\s1_41\ROIs2017_winter_s1_41_p430.png,E:\Data\winter\s2_41\ROIs2017_winter_s2_41_p430.png,True,,20.111008,28.763256,0.015625,26.685989,25.277649,E:\Data\winter\s1_41\ROIs2017_winter_s1_41_p430.png,E:\Data\winter\s2_41\ROIs2017_winter_s2_41_p430.png
summer,ROIs1868_summer_113_p64,E:\Data\summer\s1_113\ROIs1868_summer_s1_113_p64.png,E:\Data\summer\s2_113\ROIs1868_summer_s2_113_p64.png,True,,21.409943,30.709613,0.001302,54.067322,59.372014,E:\Data\summer\s1_113\ROIs1868_summer_s1_113_p64.png,E:\Data\summer\s2_113\ROIs1868_summer_s2_113_p64.png
fall,ROIs1970_fall_11_p15,E:\Data\fall\s1_11\ROIs1970_fall_s1_11_p15.png,E:\Data\fall\s2_11\ROIs1970_fall_s2_11_p15.png,True,,36.404358,42.458869,0.026042,51.865082,48.493929,E:\Data\fall\s1_11\ROIs1970_fall_s1_11_p15.png,E:\Data\fall\s2_11\ROIs1970_fall_s2_11_p15.png
fall,ROIs1970_fall_114_p457,E:\Data\fall\s1_114\ROIs1970_fall_s1_114_p457.png,E:\Data\fall\s2_114\ROIs1970_fall_s2_114_p457.png,True,,19.454819,28.959076,0.0,47.511581,46.39064,E:\Data\fall\s1_114\ROIs1970_fall_s1_114_p457.png,E:\Data\fall\s2_114\ROIs1970_fall_s2_114_p457.png
spring,ROIs1158_spring_41_p470,E:\Data\spring\s1_41\ROIs1158_spring_s1_41_p470.png,E:\Data\spring\s2_41\ROIs1158_spring_s2_41_p470.png,True,,36.380722,46.227916,0.305122,51.899002,43.638944,E:\Data\spring\s1_41\ROIs1158_spring_s1_41_p470.png,E:\Data\spring\s2_41\ROIs1158_spring_s2_41_p470.png
spring,ROIs1158_spring_41_p383,E:\Data\spring\s1_41\ROIs1158_spring_s1_41_p383.png,E:\Data\spring\s2_41\ROIs1158_spring_s2_41_p383.png,True,,28.512772,33.608244,0.129774,51.941635,43.288376,E:\Data\spring\s1_41\ROIs1158_spring_s1_41_p383.png,E:\Data\spring\s2_41\ROIs1158_spring_s2_41_p383.png
spring,ROIs1158_spring_111_p704,E:\Data\spring\s1_111\ROIs1158_spring_s1_111_p704.png,E:\Data\spring\s2_111\ROIs1158_spring_s2_111_p704.png,True,,25.137939,29.086881,0.000434,54.130463,51.155436,E:\Data\spring\s1_111\ROIs1158_spring_s1_111_p704.png,E:\Data\spring\s2_111\ROIs1158_spring_s2_111_p704.png
winter,ROIs2017_winter_78_p915,E:\Data\winter\s1_78\ROIs2017_winter_s1_78_p915.png,E:\Data\winter\s2_78\ROIs2017_winter_s2_78_p915.png,True,,35.503464,51.872119,0.030816,60.628128,44.839725,E:\Data\winter\s1_78\ROIs2017_winter_s1_78_p915.png,E:\Data\winter\s2_78\ROIs2017_winter_s2_78_p915.png
winter,ROIs2017_winter_63_p633,E:\Data\winter\s1_63\ROIs2017_winter_s1_63_p633.png,E:\Data\winter\s2_63\ROIs2017_winter_s2_63_p633.png,True,,41.118835,47.375118,0.059462,57.519211,47.492618,E:\Data\winter\s1_63\ROIs2017_winter_s1_63_p633.png,E:\Data\winter\s2_63\ROIs2017_winter_s2_63_p633.png
fall,ROIs1970_fall_26_p493,E:\Data\fall\s1_26\ROIs1970_fall_s1_26_p493.png,E:\Data\fall\s2_26\ROIs1970_fall_s2_26_p493.png,True,,26.946808,43.460439,0.016493,42.2836,52.21293,E:\Data\fall\s1_26\ROIs1970_fall_s1_26_p493.png,E:\Data\fall\s2_26\ROIs1970_fall_s2_26_p493.png
winter,ROIs2017_winter_41_p462,E:\Data\winter\s1_41\ROIs2017_winter_s1_41_p462.png,E:\Data\winter\s2_41\ROIs2017_winter_s2_41_p462.png,True,,22.89241,23.39536,0.013021,28.094513,27.4671,E:\Data\winter\s1_41\ROIs2017_winter_s1_41_p462.png,E:\Data\winter\s2_41\ROIs2017_winter_s2_41_p462.png
spring,ROIs1158_spring_114_p446,E:\Data\spring\s1_114\ROIs1158_spring_s1_114_p446.png,E:\Data\spring\s2_114\ROIs1158_spring_s2_114_p446.png,True,,44.252884,34.798354,0.0,63.970825,44.896548,E:\Data\spring\s1_114\ROIs1158_spring_s1_114_p446.png,E:\Data\spring\s2_114\ROIs1158_spring_s2_114_p446.png
spring,ROIs1158_spring_78_p173,E:\Data\spring\s1_78\ROIs1158_spring_s1_78_p173.png,E:\Data\spring\s2_78\ROIs1158_spring_s2_78_p173.png,True,,22.028107,33.503338,0.006944,49.700333,40.320657,E:\Data\spring\s1_78\ROIs1158_spring_s1_78_p173.png,E:\Data\spring\s2_78\ROIs1158_spring_s2_78_p173.png
spring,ROIs1158_spring_114_p154,E:\Data\spring\s1_114\ROIs1158_spring_s1_114_p154.png,E:\Data\spring\s2_114\ROIs1158_spring_s2_114_p154.png,True,,29.235489,27.675678,0.0,60.802917,39.964105,E:\Data\spring\s1_114\ROIs1158_spring_s1_114_p154.png,E:\Data\spring\s2_114\ROIs1158_spring_s2_114_p154.png
spring,ROIs1158_spring_42_p229,E:\Data\spring\s1_42\ROIs1158_spring_s1_42_p229.png,E:\Data\spring\s2_42\ROIs1158_spring_s2_42_p229.png,True,,48.852432,69.226663,0.138455,38.856674,42.75576,E:\Data\spring\s1_42\ROIs1158_spring_s1_42_p229.png,E:\Data\spring\s2_42\ROIs1158_spring_s2_42_p229.png
summer,ROIs1868_summer_49_p910,E:\Data\summer\s1_49\ROIs1868_summer_s1_49_p910.png,E:\Data\summer\s2_49\ROIs1868_summer_s2_49_p910.png,True,,26.694809,42.500385,0.006076,46.53891,46.842007,E:\Data\summer\s1_49\ROIs1868_summer_s1_49_p910.png,E:\Data\summer\s2_49\ROIs1868_summer_s2_49_p910.png
winter,ROIs2017_winter_100_p1229,E:\Data\winter\s1_100\ROIs2017_winter_s1_100_p1229.png,E:\Data\winter\s2_100\ROIs2017_winter_s2_100_p1229.png,True,,21.57489,28.557839,0.008247,44.936691,36.924763,E:\Data\winter\s1_100\ROIs2017_winter_s1_100_p1229.png,E:\Data\winter\s2_100\ROIs2017_winter_s2_100_p1229.png
